prev_pid,prev_name,prev_vruntime,prev_sum_exec_runtime,next_pid,next_name,next_vruntime,next_sum_exec_runtime

867,in:imklog,599021268,1331952856,0,swapper/1,0,0

0,swapper/1,0,0,867,in:imklog,599021268,1331952856

881,Xorg,165598849392,252319204348,199,systemd-journal,2245086153,6081578489

867,in:imklog,599093612,1332025200,0,swapper/1,0,0

868,rs:main Q:Reg,644861458,1362183733,0,swapper/2,0,0

0,swapper/1,0,0,881,Xorg,29874009992,252319204348

881,Xorg,29874146668,252319341024,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29874146668,252319341024

11095,cc1,1884377805,2389657,0,swapper/3,0,0

881,Xorg,29874305814,252319500170,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29874305814,252319500170

0,swapper/3,0,0,1239,gnome-shell,1609574774893,305946551780

0,swapper/2,0,0,1835,geany,74218251971,44987248237

1239,gnome-shell,1609574880590,305946657477,0,swapper/3,0,0

1835,geany,74218321741,44987318007,2861,gnome-terminal-,74220000563,1392511486

881,Xorg,29874576849,252319771205,0,swapper/1,0,0

2861,gnome-terminal-,74220049936,1392560859,2623,nautilus,74227101455,29551034293

2623,nautilus,74227175148,29551107986,0,swapper/2,0,0

0,swapper/1,0,0,881,Xorg,29874576849,252319771205

881,Xorg,29874683916,252319878272,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29874683916,252319878272

199,systemd-journal,2246293637,6082785973,0,swapper/0,0,0

881,Xorg,29874789359,252319983715,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29874789359,252319983715

881,Xorg,29874886626,252320080982,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29874886626,252320080982

881,Xorg,29874977516,252320171872,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29874977516,252320171872

881,Xorg,29875049718,252320244074,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875049718,252320244074

881,Xorg,29875132407,252320326763,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875132407,252320326763

881,Xorg,29875232611,252320426967,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875232611,252320426967

0,swapper/2,0,0,582,gmain,153640006,339279380

881,Xorg,29875311110,252320505466,0,swapper/1,0,0

582,gmain,153697643,339337017,0,swapper/2,0,0

0,swapper/1,0,0,881,Xorg,29875311110,252320505466

881,Xorg,29875402507,252320596863,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875402507,252320596863

881,Xorg,29875475617,252320669973,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875475617,252320669973

881,Xorg,29875571029,252320765385,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875571029,252320765385

881,Xorg,29875665636,252320859992,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875665636,252320859992

881,Xorg,29875751663,252320946019,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875751663,252320946019

881,Xorg,29875831041,252321025397,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875831041,252321025397

881,Xorg,29875935501,252321129857,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29875935501,252321129857

881,Xorg,29876034989,252321229345,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29876034989,252321229345

881,Xorg,29876127541,252321321897,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29876127541,252321321897

0,swapper/0,0,0,199,systemd-journal,2246293637,6082785973

0,swapper/2,0,0,867,in:imklog,644861458,1332025200

0,swapper/3,0,0,868,rs:main Q:Reg,730215587,1362183733

867,in:imklog,644947069,1332110811,7,rcu_sched,846978260723,9977293464

7,rcu_sched,846978269191,9977301932,867,in:imklog,644947069,1332110811

881,Xorg,29876299124,252321493480,0,swapper/1,0,0

867,in:imklog,644989159,1332152901,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,644989159,1332152901

0,swapper/1,0,0,2626,gmain,76056115658,555620868

2626,gmain,76056142346,555647556,0,swapper/1,0,0

867,in:imklog,645038718,1332202460,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645038718,1332202460

867,in:imklog,645090223,1332253965,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645090223,1332253965

0,swapper/1,0,0,881,Xorg,29876299124,252321493480

867,in:imklog,645129143,1332292885,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645129143,1332292885

867,in:imklog,645160511,1332324253,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645160511,1332324253

867,in:imklog,645192890,1332356632,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645192890,1332356632

881,Xorg,29876404903,252321599259,0,swapper/1,0,0

867,in:imklog,645220763,1332384505,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645220763,1332384505

867,in:imklog,645252293,1332416035,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645252293,1332416035

0,swapper/1,0,0,881,Xorg,29876404903,252321599259

868,rs:main Q:Reg,730621232,1362589378,0,swapper/3,0,0

0,swapper/3,0,0,868,rs:main Q:Reg,730621232,1362589378

867,in:imklog,645353951,1332517693,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645353951,1332517693

867,in:imklog,645377455,1332541197,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645377455,1332541197

867,in:imklog,645401084,1332564826,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645401084,1332564826

867,in:imklog,645429834,1332593576,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645429834,1332593576

867,in:imklog,645456542,1332620284,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645456542,1332620284

867,in:imklog,645509601,1332673343,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645509601,1332673343

867,in:imklog,645555133,1332718875,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645555133,1332718875

881,Xorg,29876734712,252321929068,0,swapper/1,0,0

867,in:imklog,645597556,1332761298,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645597556,1332761298

867,in:imklog,645624115,1332787857,0,swapper/2,0,0

868,rs:main Q:Reg,730977546,1362945692,0,swapper/3,0,0

0,swapper/1,0,0,881,Xorg,29876734712,252321929068

881,Xorg,29876864778,252322059134,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29876864778,252322059134

881,Xorg,29876974416,252322168772,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29876974416,252322168772

881,Xorg,29877079970,252322274326,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29877079970,252322274326

881,Xorg,29877339324,252322533680,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29877339324,252322533680

881,Xorg,29877445000,252322639356,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29877445000,252322639356

881,Xorg,29877544187,252322738543,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29877544187,252322738543

0,swapper/3,0,0,1239,gnome-shell,1609574880590,305946657477

1239,gnome-shell,1609574934710,305946711597,0,swapper/3,0,0

0,swapper/2,0,0,2861,gnome-terminal-,74220049936,1392560859

0,swapper/3,0,0,1227,gmain,106377618584,185504458

881,Xorg,29877775468,252322969824,0,swapper/1,0,0

1227,gmain,106377647489,185533363,0,swapper/3,0,0

0,swapper/1,0,0,881,Xorg,29877775468,252322969824

881,Xorg,29877900073,252323094429,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29877900073,252323094429

2861,gnome-terminal-,74220327747,1392838670,0,swapper/2,0,0

881,Xorg,29878013518,252323207874,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29878013518,252323207874

881,Xorg,29878125753,252323320109,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29878125753,252323320109

881,Xorg,29878236486,252323430842,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29878236486,252323430842

199,systemd-journal,2249303486,6085795822,8960,kworker/0:2,744670652531,115472383

8960,kworker/0:2,744670697447,115517299,0,swapper/0,0,0

881,Xorg,29878337490,252323531846,8812,kworker/1:0,1263780806931,135980644

8812,kworker/1:0,1263780815801,135989514,0,swapper/1,0,0

0,swapper/0,0,0,881,Xorg,165598849392,252323531846

881,Xorg,165599057871,252323740325,0,swapper/0,0,0

0,swapper/0,0,0,881,Xorg,165599057871,252323740325

881,Xorg,165599239403,252323921857,0,swapper/0,0,0

0,swapper/0,0,0,881,Xorg,165599239403,252323921857

881,Xorg,165599330057,252324012511,0,swapper/0,0,0

0,swapper/0,0,0,881,Xorg,165599330057,252324012511

881,Xorg,165599401619,252324084073,0,swapper/0,0,0

0,swapper/0,0,0,881,Xorg,165599401619,252324084073

881,Xorg,165599490430,252324172884,0,swapper/0,0,0

0,swapper/0,0,0,881,Xorg,165599490430,252324172884

881,Xorg,165599665943,252324348397,0,swapper/0,0,0

0,swapper/0,0,0,881,Xorg,165599665943,252324348397

0,swapper/1,0,0,199,systemd-journal,861619943,6085795822

0,swapper/2,0,0,867,in:imklog,645624115,1332787857

0,swapper/3,0,0,868,rs:main Q:Reg,730977546,1362945692

867,in:imklog,645731150,1332894892,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645731150,1332894892

867,in:imklog,645744413,1332908155,2623,nautilus,74227175148,29551107986

868,rs:main Q:Reg,731092888,1363061034,1239,gnome-shell,1609574934710,305946711597

881,Xorg,165599963443,252324645897,0,swapper/0,0,0

2623,nautilus,74227438048,29551370886,867,in:imklog,645744413,1332908155

1239,gnome-shell,1609575150651,305946927538,0,swapper/3,0,0

0,swapper/3,0,0,868,rs:main Q:Reg,731092888,1363061034

867,in:imklog,645863797,1333027539,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645863797,1333027539

867,in:imklog,645907159,1333070901,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645907159,1333070901

867,in:imklog,645950961,1333114703,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645950961,1333114703

867,in:imklog,645991308,1333155050,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,645991308,1333155050

867,in:imklog,646131499,1333295241,0,swapper/2,0,0

868,rs:main Q:Reg,731498407,1363466553,0,swapper/3,0,0

199,systemd-journal,862474500,6086650379,0,swapper/1,0,0

0,swapper/0,0,0,881,Xorg,165599963443,252324645897

0,swapper/3,0,0,1239,gnome-shell,1609575150651,305946927538

0,swapper/2,0,0,2623,nautilus,74227438048,29551370886

881,Xorg,165600062337,252324744791,0,swapper/0,0,0

2623,nautilus,74227499757,29551432595,0,swapper/2,0,0

0,swapper/0,0,0,881,Xorg,165600062337,252324744791

881,Xorg,165600077959,252324760413,0,swapper/0,0,0

1239,gnome-shell,1609575292556,305947069443,0,swapper/3,0,0

0,swapper/0,0,0,132,kworker/0:1H,744670652531,1528297671

132,kworker/0:1H,744670652743,1528316067,0,swapper/0,0,0

0,swapper/3,0,0,11095,cc1,1884377805,2389657

0,swapper/0,0,0,199,systemd-journal,2249303486,6086650379

0,swapper/2,0,0,7,rcu_sched,846979539000,9977301932

7,rcu_sched,846979552443,9977315375,867,in:imklog,646131499,1333295241

11095,cc1,1885963612,3975464,868,rs:main Q:Reg,731498407,1363466553

867,in:imklog,646275368,1333439110,0,swapper/2,0,0

868,rs:main Q:Reg,731631458,1363599604,11095,cc1,1885963612,3975464

199,systemd-journal,2249682029,6087028922,0,swapper/0,0,0

0,swapper/2,0,0,582,gmain,153697643,339337017

582,gmain,154309742,339949116,0,swapper/2,0,0

0,swapper/2,0,0,1835,geany,74218499757,44987318007

1835,geany,74218544453,44987362703,0,swapper/2,0,0

0,swapper/1,0,0,2626,gmain,76056142346,555647556

2626,gmain,76056200317,555705527,0,swapper/1,0,0

0,swapper/2,0,0,867,in:imklog,646275368,1333439110

0,swapper/0,0,0,3,ksoftirqd/0,744670652531,1009827380

3,ksoftirqd/0,744670682748,1009857597,199,systemd-journal,2249682029,6087028922

11095,cc1,1889834423,7846275,868,rs:main Q:Reg,731631458,1363599604

867,in:imklog,646407351,1333571093,582,gmain,154309742,339949116

582,gmain,154337201,339976575,867,in:imklog,646407351,1333571093

867,in:imklog,646433661,1333597403,0,swapper/2,0,0

868,rs:main Q:Reg,731784669,1363752815,11095,cc1,1889834423,7846275

0,swapper/2,0,0,1227,gmain,74218568399,185533363

1227,gmain,74218618330,185583294,0,swapper/2,0,0

199,systemd-journal,2250068038,6087414931,0,swapper/0,0,0

0,swapper/0,0,0,199,systemd-journal,2250068038,6087414931

0,swapper/2,0,0,7,rcu_sched,846985844677,9977315375

7,rcu_sched,846985860056,9977330754,867,in:imklog,646433661,1333597403

11095,cc1,1893670246,11682098,868,rs:main Q:Reg,731784669,1363752815

867,in:imklog,646481508,1333645250,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,646481508,1333645250

867,in:imklog,646541111,1333704853,0,swapper/2,0,0

868,rs:main Q:Reg,731907001,1363875147,11095,cc1,1893670246,11682098

199,systemd-journal,2250295341,6087642234,0,swapper/0,0,0

0,swapper/0,0,0,1239,gnome-shell,459949841877,305947069443

0,swapper/1,0,0,881,Xorg,29878337490,252324760413

1239,gnome-shell,459949966290,305947193856,0,swapper/0,0,0

0,swapper/0,0,0,1239,gnome-shell,459949966290,305947193856

881,Xorg,29878408783,252324831706,0,swapper/1,0,0

0,swapper/1,0,0,199,systemd-journal,862474500,6087642234

0,swapper/2,0,0,867,in:imklog,646541111,1333704853

11095,cc1,1897549389,15561241,868,rs:main Q:Reg,731907001,1363875147

867,in:imklog,646609431,1333773173,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,646609431,1333773173

867,in:imklog,646676440,1333840182,0,swapper/2,0,0

868,rs:main Q:Reg,732035741,1364003887,11095,cc1,1897549389,15561241

199,systemd-journal,862927123,6088094857,0,swapper/1,0,0

0,swapper/1,0,0,881,Xorg,29878408783,252324831706

0,swapper/2,0,0,2623,nautilus,74227499757,29551432595

2623,nautilus,74227507004,29551439842,2861,gnome-terminal-,74220327747,1392838670

881,Xorg,29878486195,252324909118,0,swapper/1,0,0

2861,gnome-terminal-,74220412175,1392923098,2623,nautilus,74227507004,29551439842

1239,gnome-shell,459951572387,305948799953,0,swapper/0,0,0

0,swapper/0,0,0,582,gmain,170809844,339976575

582,gmain,170968733,340135464,0,swapper/0,0,0

11095,cc1,1901160245,19172097,1188,alsa-sink-ALC26,0,7820329349

0,swapper/0,0,0,867,in:imklog,645497179,1333840182

2623,nautilus,74230559010,29554491848,7,rcu_sched,846986109310,9977330754

7,rcu_sched,846986152143,9977373587,2623,nautilus,74230559010,29554491848

2623,nautilus,74230600291,29554533129,1181,pulseaudio,154122362,6999244322

1181,pulseaudio,154142188,6999475038,8938,threaded-ml,74221600291,4074851674

867,in:imklog,645849788,1334192791,11095,cc1,2082911636,19172097

1188,alsa-sink-ALC26,0,7820952538,868,rs:main Q:Reg,732035741,1364003887

8938,threaded-ml,74221757359,4075008742,8942,aqueue:src,74223427188,3129514630

8942,aqueue:src,74223699419,3129786861,8938,threaded-ml,74221757359,4075008742

868,rs:main Q:Reg,732414977,1364383123,8941,mpegaudioparse0,106386578847,11877670138

8938,threaded-ml,74221798240,4075049623,1181,pulseaudio,154142188,6999475038

8941,mpegaudioparse0,106386697973,11877789264,1188,alsa-sink-ALC26,0,7820952538

1181,pulseaudio,154150571,6999572597,8938,threaded-ml,74221798240,4075049623

8938,threaded-ml,74221810952,4075062335,8942,aqueue:src,74223699419,3129786861

1188,alsa-sink-ALC26,0,7820995684,8941,mpegaudioparse0,106386697973,11877789264

8942,aqueue:src,74223734608,3129822050,8938,threaded-ml,74221810952,4075062335

8938,threaded-ml,74221820944,4075072327,1181,pulseaudio,154150571,6999572597

8941,mpegaudioparse0,106386746879,11877838170,1188,alsa-sink-ALC26,0,7820995684

1181,pulseaudio,154153315,6999604537,8938,threaded-ml,74221820944,4075072327

8938,threaded-ml,74221832619,4075084002,8942,aqueue:src,74223734608,3129822050

1188,alsa-sink-ALC26,0,7821022683,8941,mpegaudioparse0,106386746879,11877838170

8942,aqueue:src,74223763447,3129850889,8938,threaded-ml,74221832619,4075084002

8938,threaded-ml,74221839653,4075091036,1181,pulseaudio,154153315,6999604537

8941,mpegaudioparse0,106386795893,11877887184,1188,alsa-sink-ALC26,0,7821022683

1181,pulseaudio,154155698,6999632276,8938,threaded-ml,74221839653,4075091036

8938,threaded-ml,74221849361,4075100744,8942,aqueue:src,74223763447,3129850889

1188,alsa-sink-ALC26,0,7821045977,8941,mpegaudioparse0,106386795893,11877887184

8942,aqueue:src,74223775893,3129863335,8938,threaded-ml,74221849361,4075100744

8938,threaded-ml,74221855200,4075106583,1181,pulseaudio,154155698,6999632276

8941,mpegaudioparse0,106386826064,11877917355,1188,alsa-sink-ALC26,0,7821045977

1181,pulseaudio,154157856,6999657391,8938,threaded-ml,74221855200,4075106583

1188,alsa-sink-ALC26,0,7821066608,8941,mpegaudioparse0,106386826064,11877917355

8938,threaded-ml,74221883712,4075135095,2623,nautilus,74230600291,29554533129

8941,mpegaudioparse0,106387320047,11878411338,1239,gnome-shell,1609575292556,305948799953

1239,gnome-shell,1609575327079,305948834476,881,Xorg,10928668680,252324909118

199,systemd-journal,864729176,6089896910,0,swapper/1,0,0

881,Xorg,10929310636,252325551074,1239,gnome-shell,1609575327079,305948834476

1239,gnome-shell,1609575356907,305948864304,0,swapper/3,0,0

2623,nautilus,74232726754,29556659592,0,swapper/2,0,0

0,swapper/3,0,0,881,Xorg,10929310636,252325551074

881,Xorg,10929338757,252325579195,0,swapper/3,0,0

0,swapper/1,0,0,199,systemd-journal,864729176,6089896910

0,swapper/2,0,0,867,in:imklog,646676440,1334192791

0,swapper/3,0,0,868,rs:main Q:Reg,732414977,1364383123

867,in:imklog,646783471,1334299822,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,646783471,1334299822

867,in:imklog,646857534,1334373885,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,646857534,1334373885

867,in:imklog,646931878,1334448229,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,646931878,1334448229

867,in:imklog,647045211,1334561562,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647045211,1334561562

867,in:imklog,647070104,1334586455,0,swapper/2,0,0

868,rs:main Q:Reg,732755021,1364723167,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10929338757,252325579195

199,systemd-journal,865462728,6090630462,0,swapper/1,0,0

881,Xorg,10929625925,252325866363,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10929625925,252325866363

881,Xorg,10929720236,252325960674,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10929720236,252325960674

881,Xorg,10929825183,252326065621,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10929825183,252326065621

881,Xorg,10929919119,252326159557,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10929919119,252326159557

881,Xorg,10929991772,252326232210,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10929991772,252326232210

881,Xorg,10930083662,252326324100,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930083662,252326324100

881,Xorg,10930176829,252326417267,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930176829,252326417267

881,Xorg,10930266747,252326507185,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930266747,252326507185

881,Xorg,10930339610,252326580048,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930339610,252326580048

881,Xorg,10930421616,252326662054,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930421616,252326662054

881,Xorg,10930521374,252326761812,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930521374,252326761812

881,Xorg,10930596448,252326836886,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930596448,252326836886

881,Xorg,10930688349,252326928787,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930688349,252326928787

881,Xorg,10930836095,252327076533,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930836095,252327076533

881,Xorg,10930932106,252327172544,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10930932106,252327172544

881,Xorg,10931024990,252327265428,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931024990,252327265428

881,Xorg,10931111330,252327351768,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931111330,252327351768

881,Xorg,10931179638,252327420076,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931179638,252327420076

881,Xorg,10931273129,252327513567,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931273129,252327513567

881,Xorg,10931364511,252327604949,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931364511,252327604949

881,Xorg,10931451937,252327692375,0,swapper/3,0,0

0,swapper/2,0,0,7,rcu_sched,846986557406,9977373587

0,swapper/3,0,0,881,Xorg,10931451937,252327692375

0,swapper/1,0,0,199,systemd-journal,865462728,6090630462

7,rcu_sched,846986569347,9977385528,867,in:imklog,647070104,1334586455

881,Xorg,10931617195,252327857633,868,rs:main Q:Reg,732755021,1364723167

867,in:imklog,647228047,1334744398,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647228047,1334744398

867,in:imklog,647331272,1334847623,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647331272,1334847623

867,in:imklog,647413050,1334929401,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647413050,1334929401

867,in:imklog,647458231,1334974582,0,swapper/2,0,0

11095,cc1,2090966412,27226873,582,gmain,170968733,340135464

868,rs:main Q:Reg,733054413,1365022559,881,Xorg,10931617195,252327857633

582,gmain,171064988,340231719,11095,cc1,2090966412,27226873

881,Xorg,10931713895,252327954333,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931713895,252327954333

881,Xorg,10931946998,252328187436,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10931946998,252328187436

881,Xorg,10932030069,252328270507,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10932030069,252328270507

881,Xorg,10932113946,252328354384,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10932113946,252328354384

11095,cc1,2091611006,27871467,8960,kworker/0:2,744693604066,115517299

8960,kworker/0:2,744693617939,115531172,11095,cc1,2091611006,27871467

881,Xorg,10932199220,252328439658,7671,kworker/3:1,1203700449803,1260777874

7671,kworker/3:1,1203700456790,1260784861,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10932199220,252328439658

881,Xorg,10932680759,252328921197,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10932680759,252328921197

881,Xorg,10932833377,252329073815,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10932833377,252329073815

881,Xorg,10932919968,252329160406,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10932919968,252329160406

881,Xorg,10933087814,252329328252,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933087814,252329328252

881,Xorg,10933172966,252329413404,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933172966,252329413404

881,Xorg,10933404221,252329644659,0,swapper/3,0,0

199,systemd-journal,867997321,6093165055,0,swapper/1,0,0

0,swapper/3,0,0,881,Xorg,10933404221,252329644659

881,Xorg,10933579521,252329819959,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933579521,252329819959

881,Xorg,10933668213,252329908651,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933668213,252329908651

881,Xorg,10933737461,252329977899,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933737461,252329977899

881,Xorg,10933824379,252330064817,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933824379,252330064817

881,Xorg,10933993853,252330234291,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10933993853,252330234291

0,swapper/2,0,0,1239,gnome-shell,693896494576,305948864304

881,Xorg,10934160718,252330401156,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10934160718,252330401156

1239,gnome-shell,693896548529,305948918257,0,swapper/2,0,0

0,swapper/2,0,0,1239,gnome-shell,693896548529,305948918257

881,Xorg,10934217847,252330458285,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10934217847,252330458285

881,Xorg,10934246363,252330486801,0,swapper/3,0,0

0,swapper/3,0,0,881,Xorg,10934246363,252330486801

881,Xorg,10934303701,252330544139,2623,nautilus,106387320047,29556659592

2623,nautilus,106387389020,29556728565,881,Xorg,10934303701,252330544139

881,Xorg,10934342771,252330583209,2623,nautilus,106387389020,29556728565

2623,nautilus,106387397324,29556736869,0,swapper/3,0,0

1239,gnome-shell,693896861391,305949231119,2861,gnome-terminal-,74223726754,1392923098

2861,gnome-terminal-,74223798926,1392995270,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647458231,1334974582

0,swapper/1,0,0,199,systemd-journal,867997321,6093165055

0,swapper/3,0,0,7,rcu_sched,1203700551907,9977385528

7,rcu_sched,1203700566599,9977400220,0,swapper/3,0,0

0,swapper/3,0,0,868,rs:main Q:Reg,733054413,1365022559

867,in:imklog,647570738,1335087089,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647570738,1335087089

867,in:imklog,647650843,1335167194,582,gmain,154337201,340231719

582,gmain,154374746,340269264,867,in:imklog,647650843,1335167194

867,in:imklog,647708510,1335224861,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647708510,1335224861

867,in:imklog,647758478,1335274829,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647758478,1335274829

867,in:imklog,647797500,1335313851,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647797500,1335313851

867,in:imklog,647836044,1335352395,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647836044,1335352395

867,in:imklog,647867633,1335383984,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647867633,1335383984

867,in:imklog,647951996,1335468347,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,647951996,1335468347

867,in:imklog,648040290,1335556641,0,swapper/2,0,0

868,rs:main Q:Reg,733624798,1365592944,0,swapper/3,0,0

199,systemd-journal,869700990,6094868724,0,swapper/1,0,0

0,swapper/1,0,0,2802,JS Watchdog,818116742132,792971232

2802,JS Watchdog,818116759281,792988381,0,swapper/1,0,0

0,swapper/1,0,0,199,systemd-journal,869700990,6094868724

0,swapper/2,0,0,867,in:imklog,648040290,1335556641

0,swapper/3,0,0,868,rs:main Q:Reg,733624798,1365592944

867,in:imklog,648085132,1335601483,0,swapper/2,0,0

0,swapper/2,0,0,867,in:imklog,648085132,1335601483

867,in:imklog,648136928,1335653279,0,swapper/2,0,0

868,rs:main Q:Reg,733720734,1365688880,0,swapper/3,0,0

